id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
12996,1884,CR009,18986.09,18986.09,8879.55,316.43,2021-03-05,2026-03-05,0,0,MEDIO
12997,251,CR003,10463.64,10463.64,1311.61,217.99,2024-08-24,2028-08-24,0,24,MEDIO
12998,1155,CR021,473.47,403.18,210.38,20.16,2024-04-01,2025-04-01,0,0,ALTO
12999,6948,CR009,587.61,587.61,257.71,9.79,2024-06-04,2029-06-04,0,34,ALTO
13000,2218,CR003,14154.31,14154.31,2282.94,294.88,2024-06-21,2028-06-21,0,22,MEDIO
13001,1767,CR010,2781.77,2781.77,1885.16,139.09,2018-09-28,2019-09-28,0,0,MEDIO
13002,9900,CR004,46887.23,44969.44,21179.83,1873.73,2025-11-07,2027-11-07,14,15,MEDIO
13003,618,CR002,11665.04,11665.04,1918.71,162.01,2021-04-03,2027-04-03,0,8,BAJO
13004,8830,CR023,4221.52,4221.52,707.46,211.08,2023-05-05,2024-05-05,0,0,BAJO
13005,5243,CR021,15392.94,15392.94,6900.74,769.65,2021-10-29,2022-10-29,0,0,BAJO
13006,6090,CR002,3372.16,3372.16,2092.62,46.84,2025-08-29,2031-08-29,0,60,MEDIO
13007,8936,CR015,2541.64,2541.64,681.25,127.08,2016-05-17,2017-05-17,0,0,ALTO
13008,1775,CR013,7846.47,6383.66,4799.52,319.18,2025-05-17,2026-05-17,45,0,ALTO
13009,7212,CR016,27086.4,27086.4,11652.92,1354.32,2025-10-17,2026-10-17,60,2,ALTO
13010,456,CR013,11801.8,11801.8,7997.77,590.09,2026-07-02,2027-07-02,0,11,BAJO
13011,5010,CR009,2159.51,2159.51,1219.85,35.99,2026-03-15,2031-03-15,21,55,ALTO
13012,597,CR008,5917.31,5917.31,1285.13,82.18,2026-03-04,2032-03-04,0,67,MEDIO
13013,4012,CR020,2455.94,2455.94,1710.59,122.8,2026-07-21,2027-07-21,0,11,MEDIO
13014,715,CR004,26924.03,26924.03,23794.85,1121.83,2024-03-05,2026-03-05,152,0,CRITICO
13015,2957,CR005,4858.44,4858.44,1339.06,57.84,2024-08-29,2031-08-29,0,60,MEDIO
13016,1920,CR010,1069.24,1069.24,73.13,53.46,2020-05-11,2021-05-11,0,0,ALTO
13017,9167,CR017,525.31,525.31,70.33,26.27,2025-07-07,2026-07-07,0,0,MEDIO
13018,2939,CR015,5959.12,5959.12,2044.17,297.96,2024-01-10,2025-01-10,0,0,MEDIO
13019,9058,CR025,1509.93,1509.93,767.27,75.5,2024-01-01,2025-01-01,0,0,ALTO
13020,4886,CR005,9069.0,9069.0,1690.2,107.96,2025-09-18,2032-09-18,0,73,MEDIO
13021,9554,CR019,1299.68,1299.68,248.09,64.98,2024-08-02,2025-08-02,0,0,MEDIO
13022,126,CR025,8725.52,8725.52,3852.83,436.28,2023-02-14,2024-02-14,0,0,BAJO
13023,8947,CR014,23748.98,23748.98,18172.56,1187.45,2026-04-12,2027-04-12,0,8,BAJO
13024,5051,CR015,5244.51,5244.51,3414.38,262.23,2025-04-18,2026-04-18,0,0,MEDIO
13025,6199,CR004,1635.85,1635.85,415.77,68.16,2026-03-15,2028-03-15,0,19,ALTO
13026,4312,CR001,17159.46,16550.4,3465.68,275.84,2024-03-14,2029-03-14,0,31,BAJO
13027,5841,CR018,1597.96,1597.96,1215.76,79.9,2024-10-27,2025-10-27,16,0,ALTO
13028,8790,CR013,2933.36,2933.36,1065.86,146.67,2024-06-17,2025-06-17,0,0,ALTO
13029,8666,CR007,10531.4,10531.4,6373.08,292.54,2025-11-24,2028-11-24,29,27,MEDIO
13030,3450,CR021,3556.29,3556.29,1565.31,177.81,2023-12-02,2024-12-02,0,0,MEDIO
13031,3974,CR010,5476.47,5476.47,703.0,273.82,2016-09-01,2017-09-01,0,0,MEDIO
13032,2571,CR011,8138.2,8138.2,4500.91,406.91,2025-04-14,2026-04-14,0,0,MEDIO
13033,9199,CR015,1083.41,906.94,350.81,45.35,2025-12-18,2026-12-18,0,4,ALTO
13034,2549,CR024,18696.47,18696.47,14141.48,934.82,2019-07-11,2020-07-11,0,0,BAJO
13035,6227,CR012,6099.03,6099.03,4541.31,304.95,2026-03-19,2027-03-19,0,7,MEDIO
13036,2359,CR025,13286.85,13286.85,1136.67,664.34,2025-12-28,2026-12-28,0,4,BAJO
13037,3758,CR024,610.76,610.76,455.99,30.54,2025-10-20,2026-10-20,0,2,
13038,9261,CR015,1835.65,1835.65,794.36,91.78,2026-07-29,2027-07-29,6,11,ALTO
13039,5727,CR012,8620.05,8620.05,4692.63,431.0,2018-11-29,2019-11-29,0,0,
13040,681,CR017,1450.05,1450.05,332.04,72.5,2022-08-22,2023-08-22,0,0,MEDIO
13041,4976,CR010,4507.69,4507.69,2158.51,225.38,2025-12-31,2026-12-31,85,4,ALTO
13042,2566,CR016,1553.45,1302.84,732.43,65.14,2023-01-27,2024-01-27,0,0,ALTO
13043,5752,CR003,1726.11,1726.11,155.21,35.96,2018-11-06,2022-11-06,0,0,ALTO
13044,8242,CR011,15550.42,15550.42,3363.15,777.52,2026-05-25,2027-05-25,0,9,BAJO
13045,8672,CR009,4852.96,4759.03,3321.16,79.32,2021-09-01,2026-09-01,0,1,
13046,1239,CR007,2119.27,2119.27,540.58,58.87,2026-03-09,2029-03-09,0,31,ALTO
13047,8083,CR015,7613.0,7613.0,2970.98,380.65,2022-03-25,2023-03-25,0,0,MEDIO
13048,5758,CR022,6646.84,6646.84,3335.54,332.34,2026-07-18,2027-07-18,0,11,MEDIO
13049,1010,CR003,1011.67,1011.67,398.69,21.08,2024-03-04,2028-03-04,12,19,MEDIO
13050,5498,CR018,19168.44,19168.44,3204.12,958.42,2026-06-28,2027-06-28,0,10,BAJO
13051,192,CR015,1939.94,1939.94,1108.93,97.0,2026-05-09,2027-05-09,59,9,ALTO
13052,9062,CR002,3022.44,3022.44,774.18,41.98,2021-01-01,2027-01-01,0,5,MEDIO
13053,3906,CR015,4171.26,3526.87,2171.19,176.34,2023-05-25,2024-05-25,0,0,MEDIO
13054,6866,CR007,1535.23,1535.23,135.9,42.65,2026-07-29,2029-07-29,0,35,ALTO
13055,2524,CR005,33520.28,33520.28,3888.15,399.05,2026-01-27,2033-01-27,0,77,BAJO
13056,9069,CR022,10191.66,10191.66,5051.53,509.58,2021-11-22,2022-11-22,25,0,MEDIO
13057,428,CR022,2476.39,2476.39,781.55,123.82,2026-05-27,2027-05-27,0,9,BAJO
13058,5180,CR003,1185.33,1185.33,921.64,24.69,2025-04-17,2029-04-17,0,32,MEDIO
13059,8319,CR008,8373.36,8373.36,3175.69,116.3,2020-09-03,2026-09-03,44,1,ALTO
13060,6700,CR009,1138.08,1138.08,146.89,18.97,2017-09-14,2022-09-14,0,0,ALTO
13061,7921,CR009,4144.56,4144.56,1021.47,69.08,2021-08-24,2026-08-24,0,0,ALTO
13062,7869,CR008,13237.14,13237.14,9517.46,183.85,2026-03-05,2032-03-05,0,67,MEDIO
13063,7303,CR014,4135.0,3714.63,238.74,185.73,2024-03-24,2025-03-24,0,0,
13064,2241,CR010,2911.68,2911.68,1233.08,145.58,2026-07-29,2027-07-29,0,11,ALTO
13065,7264,CR025,1485.49,1485.49,895.16,74.27,2018-08-11,2019-08-11,0,0,ALTO
13066,9141,CR020,14433.26,14433.26,6102.26,721.66,2026-06-17,2027-06-17,0,10,BAJO
13067,1962,CR004,11506.96,11506.96,8493.86,479.46,2017-08-09,2019-08-09,70,0,ALTO
13068,8877,CR007,3841.74,3391.62,1809.05,94.21,2024-08-30,2027-08-30,0,12,ALTO
13069,7739,CR013,1038.26,1038.26,152.58,51.91,2023-09-05,2024-09-05,0,0,ALTO
13070,5822,CR015,7444.16,7444.16,5267.99,372.21,2023-07-04,2024-07-04,22,0,MEDIO
13071,1756,CR025,637.23,637.23,392.81,31.86,2019-04-03,2020-04-03,0,0,ALTO
13072,7359,CR019,9887.96,9887.96,7731.48,494.4,2019-12-02,2020-12-02,84,0,ALTO
13073,2259,CR006,19805.96,19805.96,6565.73,235.79,2024-12-31,2031-12-31,0,64,MEDIO
13074,4041,CR020,4415.65,4415.65,2092.61,220.78,2024-05-24,2025-05-24,0,0,MEDIO
13075,9845,CR016,5708.95,5708.95,2284.09,285.45,2026-07-09,2027-07-09,61,11,ALTO
13076,4720,CR003,65702.19,65702.19,16597.75,1368.8,2026-05-04,2030-05-04,0,45,BAJO
13077,7087,CR015,7827.93,7827.93,2219.17,391.4,2023-03-10,2024-03-10,0,0,MEDIO
13078,1745,CR024,36964.02,36964.02,20269.47,1848.2,2026-04-01,2027-04-01,0,8,BAJO
13079,8362,CR012,2095.51,2095.51,1641.58,104.78,2026-07-07,2027-07-07,0,11,ALTO
13080,319,CR020,17498.87,17498.87,1944.41,874.94,2026-05-21,2027-05-21,0,9,BAJO
13081,5230,CR002,3490.29,3490.29,737.96,48.48,2018-10-22,2024-10-22,0,0,ALTO
13082,5811,CR021,12602.77,12602.77,8484.69,630.14,2026-07-31,2027-07-31,40,11,ALTO
13083,780,CR018,4116.11,4116.11,1439.78,205.81,2019-12-16,2020-12-16,71,0,ALTO
13084,9840,CR012,6184.8,5753.53,4536.61,287.68,2026-07-05,2027-07-05,0,11,MEDIO
13085,5317,CR020,7042.25,7042.25,772.3,352.11,2025-04-26,2026-04-26,0,0,MEDIO
13086,6824,CR019,1083.21,1083.21,621.07,54.16,2024-07-28,2025-07-28,50,0,ALTO
13087,7462,CR024,1788.64,1788.64,213.66,89.43,2026-04-22,2027-04-22,0,8,ALTO
13088,4339,CR016,23938.49,23938.49,7713.14,1196.92,2025-10-14,2026-10-14,14,2,MEDIO
13089,294,CR023,562.79,562.79,161.18,28.14,2026-03-22,2027-03-22,0,7,ALTO
13090,2286,CR001,1308.79,1308.79,840.48,21.81,2019-10-10,2024-10-10,24,0,ALTO
13091,448,CR012,1036.7,1036.7,354.21,51.84,2018-09-20,2019-09-20,0,0,ALTO
13092,9139,CR011,2328.28,2328.28,775.86,116.41,2025-08-30,2026-08-30,0,0,ALTO
13093,5663,CR014,2206.35,2206.35,1679.33,110.32,2025-11-02,2026-11-02,49,3,ALTO
13094,889,CR004,43614.59,43614.59,17664.26,1817.27,2025-02-16,2027-02-16,0,6,BAJO
13095,2057,CR022,478.29,478.29,110.16,23.91,2025-05-17,2026-05-17,0,0,ALTO
13096,9641,CR019,13206.03,13206.03,5259.91,660.3,2024-06-12,2025-06-12,0,0,BAJO
13097,5923,CR001,74032.02,74032.02,40217.55,1233.87,2024-07-02,2029-07-02,0,35,BAJO
13098,2737,CR012,6806.91,6806.91,3664.99,340.35,2019-06-23,2020-06-23,0,0,MEDIO
13099,2849,CR017,1684.72,1684.72,1191.73,84.24,2025-05-15,2026-05-15,0,0,ALTO
13100,436,CR001,2168.47,2168.47,1422.31,36.14,2017-07-31,2022-07-31,5,0,MEDIO
13101,4903,CR022,24138.71,24138.71,4895.37,1206.94,2020-10-24,2021-10-24,0,0,BAJO
13102,1071,CR016,23250.97,23250.97,10922.25,1162.55,2026-08-02,2027-08-02,0,12,BAJO
13103,5305,CR022,18619.66,18619.66,1667.89,930.98,2025-08-08,2026-08-08,0,0,BAJO
13104,1586,CR025,837.15,837.15,208.13,41.86,2019-04-26,2020-04-26,0,0,ALTO
13105,3362,CR005,22279.22,21354.96,11325.89,254.23,2025-05-05,2032-05-05,0,69,BAJO
13106,2393,CR019,610.58,610.58,474.59,30.53,2020-06-23,2021-06-23,0,0,ALTO
13107,4083,CR024,7047.31,7047.31,2929.65,352.37,2021-12-06,2022-12-06,46,0,ALTO
13108,9167,CR011,2463.65,2196.8,1648.69,109.84,2025-07-13,2026-07-13,0,0,MEDIO
13109,9286,CR020,306.11,306.11,74.25,15.31,2025-04-29,2026-04-29,0,0,ALTO
13110,9684,CR008,11617.86,11617.86,8273.63,161.36,2026-05-16,2032-05-16,0,69,MEDIO
13111,8287,CR012,5577.49,5577.49,3826.89,278.87,2024-03-09,2025-03-09,0,0,MEDIO
13112,926,CR010,2756.29,2645.85,997.08,132.29,2026-01-13,2027-01-13,0,5,ALTO
13113,1814,CR021,2644.44,2644.44,432.44,132.22,2026-01-06,2027-01-06,0,5,MEDIO
13114,914,CR006,4017.88,4017.88,3072.97,47.83,2025-06-17,2032-06-17,49,70,ALTO
13115,1522,CR007,3600.41,3600.41,576.67,100.01,2023-12-30,2026-12-30,0,4,ALTO
13116,5855,CR016,5354.41,5354.41,1454.3,267.72,2021-03-27,2022-03-27,0,0,MEDIO
13117,3655,CR004,1924.59,1924.59,917.86,80.19,2025-11-07,2027-11-07,0,15,ALTO
13118,614,CR004,931.29,931.29,113.99,38.8,2023-03-20,2025-03-20,0,0,MEDIO
13119,4903,CR012,45718.38,45718.38,23654.62,2285.92,2023-10-30,2024-10-30,0,0,BAJO
13120,1275,CR005,18932.04,18932.04,8902.5,225.38,2022-01-28,2029-01-28,0,29,BAJO
13121,870,CR023,2349.54,2349.54,588.6,117.48,2025-11-05,2026-11-05,0,3,MEDIO
13122,7566,CR015,3128.33,3128.33,1547.1,156.42,2026-05-16,2027-05-16,0,9,BAJO
13123,237,CR024,11634.62,11634.62,3489.67,581.73,2024-08-12,2025-08-12,0,0,
13124,1489,CR003,18579.0,18579.0,12885.15,387.06,2025-01-08,2029-01-08,0,29,MEDIO
13125,900,CR015,6351.24,6351.24,3780.23,317.56,2022-10-30,2023-10-30,0,0,MEDIO
13126,2420,CR020,29384.9,29384.9,8769.98,1469.25,2026-07-14,2027-07-14,0,11,BAJO
13127,5979,CR015,4366.15,4366.15,616.37,218.31,2021-01-19,2022-01-19,0,0,MEDIO
13128,2456,CR024,1988.81,1988.81,487.79,99.44,2026-02-25,2027-02-25,0,6,MEDIO
13129,3026,CR025,15083.36,15083.36,6416.33,754.17,2026-07-15,2027-07-15,0,11,BAJO
13130,4298,CR016,2325.75,2119.57,1670.91,105.98,2025-12-28,2026-12-28,0,4,ALTO
13131,2977,CR025,18954.7,18954.7,3864.05,947.74,2024-11-08,2025-11-08,0,0,BAJO
13132,3074,CR018,5802.56,5802.56,1844.96,290.13,2025-08-09,2026-08-09,0,0,MEDIO
13133,7340,CR018,3373.33,3373.33,2706.08,168.67,2024-02-21,2025-02-21,12,0,MEDIO
13134,9177,CR020,1356.39,1356.39,703.93,67.82,2019-06-24,2020-06-24,10,0,ALTO
13135,6611,CR021,4062.92,4062.92,3054.11,203.15,2024-09-18,2025-09-18,0,0,MEDIO
13136,3672,CR023,721.0,721.0,265.46,36.05,2022-10-25,2023-10-25,0,0,
13137,1093,CR002,19574.54,19574.54,10529.73,271.87,2021-10-24,2027-10-24,0,14,MEDIO
13138,9724,CR017,917.05,917.05,561.14,45.85,2026-01-03,2027-01-03,0,5,ALTO
13139,9363,CR020,7087.86,7087.86,5081.1,354.39,2022-08-27,2023-08-27,0,0,BAJO
13140,8764,CR020,4368.31,4368.31,644.13,218.42,2026-03-04,2027-03-04,0,7,
13141,7647,CR015,5360.08,5360.08,2665.14,268.0,2024-05-13,2025-05-13,12,0,MEDIO
13142,655,CR018,1377.12,1377.12,477.91,68.86,2023-12-06,2024-12-06,0,0,ALTO
13143,2081,CR018,1316.53,1316.53,322.55,65.83,2024-07-21,2025-07-21,0,0,ALTO
13144,9269,CR005,2891.86,2891.86,2285.98,34.43,2017-07-10,2024-07-10,0,0,ALTO
13145,6614,CR017,1917.41,1917.41,225.77,95.87,2017-02-27,2018-02-27,0,0,ALTO
13146,8843,CR011,18402.0,18402.0,9228.64,920.1,2025-04-10,2026-04-10,0,0,BAJO
13147,2674,CR020,12438.2,12438.2,9388.21,621.91,2023-03-15,2024-03-15,12,0,MEDIO
13148,9837,CR012,2150.59,2150.59,450.65,107.53,2026-02-08,2027-02-08,0,6,ALTO
13149,8666,CR001,5740.38,5740.38,4508.49,95.67,2021-12-22,2026-12-22,0,4,MEDIO
13150,416,CR025,1814.89,1814.89,978.68,90.74,2020-02-23,2021-02-23,0,0,ALTO
13151,786,CR001,4180.25,4180.25,1859.42,69.67,2024-08-21,2029-08-21,0,36,ALTO
13152,7311,CR022,1365.41,1365.41,814.82,68.27,2023-12-13,2024-12-13,0,0,ALTO
13153,7399,CR009,2219.83,2219.83,1414.97,37.0,2024-05-31,2029-05-31,0,33,ALTO
13154,6337,CR010,3246.47,3246.47,1695.28,162.32,2024-12-25,2025-12-25,0,0,MEDIO
13155,8369,CR013,2668.53,2668.53,739.98,133.43,2025-03-30,2026-03-30,0,0,ALTO
13156,7726,CR001,32476.95,32476.95,10541.41,541.28,2021-04-27,2026-04-27,0,0,BAJO
13157,76,CR015,27818.06,27818.06,17406.89,1390.9,2024-03-13,2025-03-13,0,0,BAJO
13158,7977,CR019,20175.45,20175.45,2243.21,1008.77,2025-02-19,2026-02-19,0,0,BAJO
13159,5497,CR017,17708.7,17708.7,1421.41,885.44,2025-10-23,2026-10-23,0,2,BAJO
13160,3794,CR024,3491.23,3491.23,2354.01,174.56,2022-10-19,2023-10-19,66,0,ALTO
13161,5308,CR007,16388.71,16388.71,1943.25,455.24,2026-07-02,2029-07-02,0,35,MEDIO
13162,8150,CR024,830.24,830.24,415.53,41.51,2026-07-24,2027-07-24,0,11,ALTO
13163,114,CR024,38658.95,38658.95,9732.73,1932.95,2025-12-10,2026-12-10,0,4,BAJO
13164,887,CR025,2590.42,2590.42,2184.16,129.52,2019-12-27,2020-12-27,9,0,MEDIO
13165,4268,CR013,8068.89,8068.89,1394.59,403.44,2026-02-22,2027-02-22,0,6,MEDIO
13166,6514,CR018,1713.02,1676.62,1134.31,83.83,2020-11-24,2021-11-24,0,0,ALTO
13167,6612,CR017,713.42,713.42,326.06,35.67,2019-03-02,2020-03-02,0,0,MEDIO
13168,9541,CR003,13875.84,13875.84,7969.59,289.08,2026-06-09,2030-06-09,0,46,MEDIO
13169,9469,CR023,7753.27,7753.27,5181.45,387.66,2021-08-24,2022-08-24,0,0,BAJO
13170,284,CR004,19353.12,19353.12,10759.83,806.38,2022-12-03,2024-12-03,54,0,ALTO
13171,142,CR025,4702.99,4702.99,3925.69,235.15,2018-06-08,2019-06-08,82,0,ALTO
13172,7752,CR021,6407.44,5299.26,1124.25,264.96,2025-08-31,2026-08-31,0,0,MEDIO
13173,9272,CR004,1776.45,1776.45,1032.89,74.02,2023-08-16,2025-08-16,0,0,MEDIO
13174,2622,CR001,1101.94,1101.94,647.54,18.37,2022-11-09,2027-11-09,35,15,ALTO
13175,5614,CR019,17896.62,17896.62,13514.34,894.83,2025-09-11,2026-09-11,0,1,BAJO
13176,9454,CR006,4781.78,4781.78,3055.73,56.93,2019-12-26,2026-12-26,0,4,ALTO
13177,9269,CR001,1803.38,1803.38,1052.15,30.06,2021-05-09,2026-05-09,0,0,ALTO
13178,4781,CR008,1292.49,1292.49,943.52,17.95,2020-07-05,2026-07-05,0,0,ALTO
13179,7839,CR018,2225.45,2225.45,293.64,111.27,2026-01-11,2027-01-11,0,5,MEDIO
13180,4582,CR025,4392.92,4392.92,3095.43,219.65,2024-07-08,2025-07-08,157,0,CRITICO
13181,4640,CR011,2491.03,2491.03,1266.92,124.55,2020-03-09,2021-03-09,0,0,ALTO
13182,9638,CR018,4925.14,4925.14,1533.57,246.26,2026-01-13,2027-01-13,0,5,
13183,2741,CR009,43528.0,43528.0,18631.78,725.47,2025-06-07,2030-06-07,0,46,BAJO
13184,6843,CR009,19702.04,19702.04,6818.17,328.37,2021-05-25,2026-05-25,0,0,
13185,6972,CR009,11544.73,11544.73,3126.52,192.41,2026-05-16,2031-05-16,0,57,MEDIO
13186,2242,CR024,3408.05,3408.05,2475.32,170.4,2025-05-12,2026-05-12,0,0,BAJO
13187,4763,CR003,10065.62,8178.47,5200.08,170.38,2025-05-28,2029-05-28,0,33,MEDIO
13188,1809,CR015,1718.94,1718.94,1129.12,85.95,2025-12-29,2026-12-29,3,4,ALTO
13189,3893,CR012,2577.65,2577.65,1310.16,128.88,2023-11-11,2024-11-11,75,0,ALTO
13190,2607,CR013,7288.08,7288.08,3717.16,364.4,2023-07-28,2024-07-28,0,0,MEDIO
13191,7067,CR008,3948.35,3948.35,1303.77,54.84,2025-12-12,2031-12-12,0,64,ALTO
13192,7187,CR017,35857.83,35857.83,18706.4,1792.89,2025-05-04,2026-05-04,0,0,BAJO
13193,3454,CR025,1437.91,1437.91,898.55,71.9,2025-10-12,2026-10-12,0,2,MEDIO
13194,9132,CR018,39110.59,39110.59,25976.52,1955.53,2022-07-31,2023-07-31,8,0,MEDIO
13195,2197,CR008,944.05,944.05,227.98,13.11,2024-04-15,2030-04-15,0,44,MEDIO
13196,9407,CR003,17296.17,17296.17,11125.43,360.34,2019-05-08,2023-05-08,0,0,MEDIO
13197,3525,CR002,2673.25,2673.25,862.24,37.13,2019-11-26,2025-11-26,14,0,ALTO
13198,596,CR020,5683.3,5683.3,552.87,284.17,2025-06-25,2026-06-25,0,0,MEDIO
13199,1437,CR021,434.99,434.99,97.56,21.75,2024-07-18,2025-07-18,0,0,ALTO
13200,3470,CR003,17112.48,17112.48,5802.65,356.51,2018-11-27,2022-11-27,0,0,MEDIO
13201,8752,CR003,4008.26,4008.26,3119.45,83.51,2026-04-20,2030-04-20,0,44,ALTO
13202,1868,CR001,33331.38,33331.38,21902.17,555.52,2025-10-31,2030-10-31,0,50,BAJO
13203,2423,CR013,22598.53,22598.53,16351.43,1129.93,2019-03-14,2020-03-14,0,0,BAJO
13204,2340,CR021,552.63,552.63,166.66,27.63,2020-10-11,2021-10-11,0,0,ALTO
13205,6140,CR008,2958.65,2958.65,936.4,41.09,2026-04-25,2032-04-25,10,68,ALTO
13206,7882,CR011,29590.53,29590.53,10598.67,1479.53,2023-08-20,2024-08-20,0,0,BAJO
13207,6043,CR023,3616.17,2977.6,1724.58,148.88,2022-05-29,2023-05-29,0,0,MEDIO
13208,34,CR020,4460.25,4460.25,2796.84,223.01,2025-04-20,2026-04-20,0,0,MEDIO
13209,1347,CR020,6565.14,6565.14,971.94,328.26,2019-11-30,2020-11-30,0,0,
13210,608,CR010,44630.1,44630.1,15217.18,2231.51,2025-04-09,2026-04-09,0,0,BAJO
13211,2847,CR008,5896.39,5896.39,2238.77,81.89,2026-08-06,2032-08-06,0,72,MEDIO
13212,2285,CR016,1723.55,1723.55,1319.96,86.18,2025-12-27,2026-12-27,0,4,ALTO
13213,3290,CR024,1378.0,1378.0,516.13,68.9,2024-10-07,2025-10-07,0,0,ALTO
13214,5117,CR020,5591.68,5591.68,658.18,279.58,2024-08-17,2025-08-17,0,0,MEDIO
13215,9842,CR004,2524.79,2243.73,833.31,93.49,2022-01-05,2024-01-05,0,0,ALTO
13216,6046,CR020,3229.45,3229.45,1250.66,161.47,2022-11-12,2023-11-12,0,0,MEDIO
13217,4612,CR009,4451.73,4451.73,1476.53,74.2,2021-09-23,2026-09-23,0,1,ALTO
13218,6489,CR002,12903.94,12903.94,6214.51,179.22,2021-12-26,2027-12-26,0,16,BAJO
13219,85,CR021,8915.53,8915.53,3291.96,445.78,2021-01-15,2022-01-15,0,0,BAJO
13220,8950,CR015,986.33,986.33,268.72,49.32,2026-05-23,2027-05-23,0,9,ALTO
13221,6259,CR003,2823.28,2823.28,637.98,58.82,2018-04-22,2022-04-22,0,0,ALTO
13222,3239,CR023,2554.51,2554.51,1463.89,127.73,2022-10-14,2023-10-14,0,0,BAJO
13223,3413,CR025,1419.68,1419.68,634.66,70.98,2023-02-07,2024-02-07,0,0,ALTO
13224,8927,CR017,12741.98,12741.98,9575.03,637.1,2024-12-26,2025-12-26,0,0,BAJO
13225,3734,CR024,17023.17,17023.17,9373.52,851.16,2024-09-25,2025-09-25,0,0,BAJO
13226,9144,CR025,2121.58,2121.58,366.15,106.08,2026-07-13,2027-07-13,0,11,MEDIO
13227,3333,CR004,1685.63,1381.48,1105.08,57.56,2026-08-06,2028-08-06,6,24,ALTO
13228,3961,CR009,18251.74,18251.74,4931.17,304.2,2024-12-11,2029-12-11,0,40,MEDIO
13229,7503,CR005,87872.28,87872.28,54710.64,1046.1,2020-10-20,2027-10-20,71,14,ALTO
13230,6511,CR015,9022.6,9022.6,1289.51,451.13,2019-07-27,2020-07-27,0,0,MEDIO
13231,3132,CR023,4107.54,4107.54,3029.9,205.38,2022-09-26,2023-09-26,0,0,MEDIO
13232,3552,CR007,3106.77,3106.77,1329.17,86.3,2025-07-23,2028-07-23,0,23,MEDIO
13233,7924,CR022,13914.19,13914.19,9375.33,695.71,2019-02-10,2020-02-10,0,0,BAJO
13234,6870,CR012,782.2,782.2,221.62,39.11,2023-11-10,2024-11-10,0,0,
13235,1771,CR001,5905.22,5905.22,3970.69,98.42,2026-02-06,2031-02-06,0,54,BAJO
13236,1391,CR017,2933.44,2933.44,2061.76,146.67,2026-03-25,2027-03-25,0,7,ALTO
13237,577,CR014,1464.39,1464.39,471.05,73.22,2016-07-26,2017-07-26,25,0,ALTO
13238,1507,CR023,4706.03,4706.03,2017.43,235.3,2026-04-23,2027-04-23,0,8,BAJO
13239,8704,CR025,5512.16,5512.16,513.96,275.61,2024-09-14,2025-09-14,0,0,MEDIO
13240,1296,CR024,8372.61,8372.61,6625.26,418.63,2022-08-22,2023-08-22,0,0,BAJO
13241,5464,CR019,1104.95,1104.95,750.35,55.25,2024-09-23,2025-09-23,0,0,
13242,5368,CR012,1381.49,1381.49,883.81,69.07,2023-05-20,2024-05-20,0,0,
13243,2088,CR006,3406.1,3406.1,2450.45,40.55,2024-10-14,2031-10-14,0,62,ALTO
13244,425,CR004,2653.03,2653.03,1378.56,110.54,2026-05-09,2028-05-09,0,21,ALTO
13245,5815,CR014,1922.51,1922.51,149.55,96.13,2024-12-13,2025-12-13,0,0,ALTO
13246,5339,CR015,45181.47,45181.47,11009.18,2259.07,2023-07-28,2024-07-28,0,0,BAJO
13247,3442,CR012,683.11,683.11,472.24,34.16,2025-02-11,2026-02-11,12,0,ALTO
13248,2030,CR011,1771.4,1771.4,609.29,88.57,2023-09-30,2024-09-30,0,0,MEDIO
13249,7111,CR017,8070.04,8070.04,5371.13,403.5,2024-05-15,2025-05-15,0,0,MEDIO
13250,4207,CR009,16633.48,16633.48,12679.89,277.22,2026-04-05,2031-04-05,0,56,MEDIO
13251,1280,CR015,2314.92,2314.92,1015.55,115.75,2024-09-05,2025-09-05,0,0,ALTO
13252,1048,CR006,603.22,603.22,381.19,7.18,2026-02-10,2033-02-10,0,78,MEDIO
13253,5736,CR021,6339.28,6339.28,5015.59,316.96,2026-04-25,2027-04-25,0,8,BAJO
13254,5015,CR003,1506.2,1506.2,266.18,31.38,2026-07-23,2030-07-23,0,47,ALTO
13255,4652,CR022,1027.8,915.09,643.86,45.75,2019-05-29,2020-05-29,27,0,ALTO
13256,3331,CR020,1474.38,1474.38,1037.76,73.72,2026-07-28,2027-07-28,15,11,ALTO
13257,4241,CR015,1523.73,1523.73,505.61,76.19,2024-05-01,2025-05-01,0,0,ALTO
13258,4329,CR009,3434.45,3434.45,2507.61,57.24,2022-02-26,2027-02-26,47,6,ALTO
13259,7863,CR017,815.26,815.26,645.34,40.76,2026-03-29,2027-03-29,0,7,
13260,9208,CR009,15912.18,14645.05,1169.33,244.08,2026-01-10,2031-01-10,0,53,MEDIO
13261,1481,CR016,2262.77,2262.77,1776.84,113.14,2024-07-19,2025-07-19,0,0,ALTO
13262,3815,CR006,7194.96,7194.96,951.0,85.65,2025-03-22,2032-03-22,0,67,BAJO
13263,2986,CR001,15186.98,15186.98,11596.19,253.12,2025-06-23,2030-06-23,0,46,MEDIO
13264,4664,CR024,309.07,309.07,93.16,15.45,2023-07-24,2024-07-24,0,0,ALTO
